"City","Date","schoolhols","school.hols"
"51804","Darwin",2021-09-23,"0","0"
"51805","Hobart",2021-09-23,"0","0"
"51806","Melbourne",2021-09-23,"1","3"
"51807","Perth",2021-09-23,"0","0"
"51808","Sydney",2021-09-23,"1","3"
"51809","Adelaide",2021-09-24,"0","0"
"51810","Brisbane",2021-09-24,"1","3"
"51811","Canberra",2021-09-24,"1","3"
"51812","Darwin",2021-09-24,"0","0"
"51813","Hobart",2021-09-24,"0","0"
"51814","Melbourne",2021-09-24,"1","3"
"51815","Perth",2021-09-24,"0","0"
"51816","Sydney",2021-09-24,"1","3"
"51817","Adelaide",2021-09-25,"1","3"
"51818","Brisbane",2021-09-25,"1","3"
"51819","Canberra",2021-09-25,"1","3"
"51820","Darwin",2021-09-25,"1","3"
"51821","Hobart",2021-09-25,"1","3"
"51822","Melbourne",2021-09-25,"1","3"
"51823","Perth",2021-09-25,"1","3"
"51824","Sydney",2021-09-25,"1","3"
"51825","Adelaide",2021-09-26,"1","3"
"51826","Brisbane",2021-09-26,"1","3"
"51827","Canberra",2021-09-26,"1","3"
"51828","Darwin",2021-09-26,"1","3"
"51829","Hobart",2021-09-26,"1","3"
"51830","Melbourne",2021-09-26,"1","3"
"51831","Perth",2021-09-26,"1","3"
"51832","Sydney",2021-09-26,"1","3"
"51833","Adelaide",2021-09-27,"1","3"
"51834","Brisbane",2021-09-27,"1","3"
"51835","Canberra",2021-09-27,"1","3"
"51836","Darwin",2021-09-27,"1","3"
"51837","Hobart",2021-09-27,"1","3"
"51838","Melbourne",2021-09-27,"1","3"
"51839","Perth",2021-09-27,"1","3"
"51840","Sydney",2021-09-27,"1","3"
"51841","Adelaide",2021-09-28,"1","3"
"51842","Brisbane",2021-09-28,"1","3"
"51843","Canberra",2021-09-28,"1","3"
"51844","Darwin",2021-09-28,"1","3"
"51845","Hobart",2021-09-28,"1","3"
"51846","Melbourne",2021-09-28,"1","3"
"51847","Perth",2021-09-28,"1","3"
"51848","Sydney",2021-09-28,"1","3"
"51849","Adelaide",2021-09-29,"1","3"
"51850","Brisbane",2021-09-29,"1","3"
"51851","Canberra",2021-09-29,"1","3"
"51852","Darwin",2021-09-29,"1","3"
"51853","Hobart",2021-09-29,"1","3"
"51854","Melbourne",2021-09-29,"1","3"
"51855","Perth",2021-09-29,"1","3"
"51856","Sydney",2021-09-29,"1","3"
"51857","Adelaide",2021-09-30,"1","3"
"51858","Brisbane",2021-09-30,"1","3"
"51859","Canberra",2021-09-30,"1","3"
"51860","Darwin",2021-09-30,"1","3"
"51861","Hobart",2021-09-30,"1","3"
"51862","Melbourne",2021-09-30,"1","3"
"51863","Perth",2021-09-30,"1","3"
"51864","Sydney",2021-09-30,"1","3"
"51865","Adelaide",2021-10-01,"1","3"
"51866","Brisbane",2021-10-01,"1","3"
"51867","Canberra",2021-10-01,"1","3"
"51868","Darwin",2021-10-01,"1","3"
"51869","Hobart",2021-10-01,"1","3"
"51870","Melbourne",2021-10-01,"1","3"
"51871","Perth",2021-10-01,"1","3"
"51872","Sydney",2021-10-01,"1","3"
"51873","Adelaide",2021-10-02,"1","3"
"51874","Brisbane",2021-10-02,"1","3"
"51875","Canberra",2021-10-02,"1","3"
"51876","Darwin",2021-10-02,"1","3"
"51877","Hobart",2021-10-02,"1","3"
"51878","Melbourne",2021-10-02,"1","3"
"51879","Perth",2021-10-02,"1","3"
"51880","Sydney",2021-10-02,"1","3"
"51881","Adelaide",2021-10-03,"1","3"
"51882","Brisbane",2021-10-03,"1","3"
"51883","Canberra",2021-10-03,"1","3"
"51884","Darwin",2021-10-03,"1","3"
"51885","Hobart",2021-10-03,"1","3"
"51886","Melbourne",2021-10-03,"1","3"
"51887","Perth",2021-10-03,"1","3"
"51888","Sydney",2021-10-03,"1","3"
"51889","Adelaide",2021-10-04,"1","3"
"51890","Brisbane",2021-10-04,"1","3"
"51891","Canberra",2021-10-04,"1","3"
"51892","Darwin",2021-10-04,"1","3"
"51893","Hobart",2021-10-04,"1","3"
"51894","Melbourne",2021-10-04,"0","0"
"51895","Perth",2021-10-04,"1","3"
"51896","Sydney",2021-10-04,"1","3"
"51897","Adelaide",2021-10-05,"1","3"
"51898","Brisbane",2021-10-05,"0","0"
"51899","Canberra",2021-10-05,"0","0"
"51900","Darwin",2021-10-05,"1","3"
"51901","Hobart",2021-10-05,"1","3"
"51902","Melbourne",2021-10-05,"0","0"
"51903","Perth",2021-10-05,"1","3"
"51904","Sydney",2021-10-05,"0","0"
"51905","Adelaide",2021-10-06,"1","3"
"51906","Brisbane",2021-10-06,"0","0"
"51907","Canberra",2021-10-06,"0","0"
"51908","Darwin",2021-10-06,"1","3"
"51909","Hobart",2021-10-06,"1","3"
"51910","Melbourne",2021-10-06,"0","0"
"51911","Perth",2021-10-06,"1","3"
"51912","Sydney",2021-10-06,"0","0"
"51913","Adelaide",2021-10-07,"1","3"
"51914","Brisbane",2021-10-07,"0","0"
"51915","Canberra",2021-10-07,"0","0"
"51916","Darwin",2021-10-07,"1","3"
"51917","Hobart",2021-10-07,"1","3"
"51918","Melbourne",2021-10-07,"0","0"
"51919","Perth",2021-10-07,"1","3"
"51920","Sydney",2021-10-07,"0","0"
"51921","Adelaide",2021-10-08,"1","3"
"51922","Brisbane",2021-10-08,"0","0"
"51923","Canberra",2021-10-08,"0","0"
"51924","Darwin",2021-10-08,"1","3"
"51925","Hobart",2021-10-08,"1","3"
"51926","Melbourne",2021-10-08,"0","0"
"51927","Perth",2021-10-08,"1","3"
"51928","Sydney",2021-10-08,"0","0"
"51929","Adelaide",2021-10-09,"1","3"
"51930","Brisbane",2021-10-09,"0","0"
"51931","Canberra",2021-10-09,"0","0"
"51932","Darwin",2021-10-09,"1","3"
"51933","Hobart",2021-10-09,"1","3"
"51934","Melbourne",2021-10-09,"0","0"
"51935","Perth",2021-10-09,"1","3"
"51936","Sydney",2021-10-09,"0","0"
"51937","Adelaide",2021-10-10,"1","3"
"51938","Brisbane",2021-10-10,"0","0"
"51939","Canberra",2021-10-10,"0","0"
"51940","Darwin",2021-10-10,"1","3"
"51941","Hobart",2021-10-10,"1","3"
"51942","Melbourne",2021-10-10,"0","0"
"51943","Perth",2021-10-10,"1","3"
"51944","Sydney",2021-10-10,"0","0"
"51945","Adelaide",2021-10-11,"0","0"
"51946","Brisbane",2021-10-11,"0","0"
"51947","Canberra",2021-10-11,"0","0"
"51948","Darwin",2021-10-11,"0","0"
"51949","Hobart",2021-10-11,"0","0"
"51950","Melbourne",2021-10-11,"0","0"
"51951","Perth",2021-10-11,"0","0"
"51952","Sydney",2021-10-11,"0","0"
"51953","Adelaide",2021-10-12,"0","0"
"51954","Brisbane",2021-10-12,"0","0"
"51955","Canberra",2021-10-12,"0","0"
"51956","Darwin",2021-10-12,"0","0"
"51957","Hobart",2021-10-12,"0","0"
"51958","Melbourne",2021-10-12,"0","0"
"51959","Perth",2021-10-12,"0","0"
"51960","Sydney",2021-10-12,"0","0"
"51961","Adelaide",2021-10-13,"0","0"
"51962","Brisbane",2021-10-13,"0","0"
"51963","Canberra",2021-10-13,"0","0"
"51964","Darwin",2021-10-13,"0","0"
"51965","Hobart",2021-10-13,"0","0"
"51966","Melbourne",2021-10-13,"0","0"
"51967","Perth",2021-10-13,"0","0"
"51968","Sydney",2021-10-13,"0","0"
"51969","Adelaide",2021-10-14,"0","0"
"51970","Brisbane",2021-10-14,"0","0"
"51971","Canberra",2021-10-14,"0","0"
"51972","Darwin",2021-10-14,"0","0"
"51973","Hobart",2021-10-14,"0","0"
"51974","Melbourne",2021-10-14,"0","0"
"51975","Perth",2021-10-14,"0","0"
"51976","Sydney",2021-10-14,"0","0"
"51977","Adelaide",2021-10-15,"0","0"
"51978","Brisbane",2021-10-15,"0","0"
"51979","Canberra",2021-10-15,"0","0"
"51980","Darwin",2021-10-15,"0","0"
"51981","Hobart",2021-10-15,"0","0"
"51982","Melbourne",2021-10-15,"0","0"
"51983","Perth",2021-10-15,"0","0"
"51984","Sydney",2021-10-15,"0","0"
"51985","Adelaide",2021-10-16,"0","0"
"51986","Brisbane",2021-10-16,"0","0"
"51987","Canberra",2021-10-16,"0","0"
"51988","Darwin",2021-10-16,"0","0"
"51989","Hobart",2021-10-16,"0","0"
"51990","Melbourne",2021-10-16,"0","0"
"51991","Perth",2021-10-16,"0","0"
"51992","Sydney",2021-10-16,"0","0"
"51993","Adelaide",2021-10-17,"0","0"
"51994","Brisbane",2021-10-17,"0","0"
"51995","Canberra",2021-10-17,"0","0"
"51996","Darwin",2021-10-17,"0","0"
"51997","Hobart",2021-10-17,"0","0"
"51998","Melbourne",2021-10-17,"0","0"
"51999","Perth",2021-10-17,"0","0"
"52000","Sydney",2021-10-17,"0","0"
"52001","Adelaide",2021-10-18,"0","0"
"52002","Brisbane",2021-10-18,"0","0"
"52003","Canberra",2021-10-18,"0","0"
"52004","Darwin",2021-10-18,"0","0"
"52005","Hobart",2021-10-18,"0","0"
"52006","Melbourne",2021-10-18,"0","0"
"52007","Perth",2021-10-18,"0","0"
"52008","Sydney",2021-10-18,"0","0"
"52009","Adelaide",2021-10-19,"0","0"
"52010","Brisbane",2021-10-19,"0","0"
"52011","Canberra",2021-10-19,"0","0"
"52012","Darwin",2021-10-19,"0","0"
"52013","Hobart",2021-10-19,"0","0"
"52014","Melbourne",2021-10-19,"0","0"
"52015","Perth",2021-10-19,"0","0"
"52016","Sydney",2021-10-19,"0","0"
"52017","Adelaide",2021-10-20,"0","0"
"52018","Brisbane",2021-10-20,"0","0"
"52019","Canberra",2021-10-20,"0","0"
"52020","Darwin",2021-10-20,"0","0"
"52021","Hobart",2021-10-20,"0","0"
"52022","Melbourne",2021-10-20,"0","0"
"52023","Perth",2021-10-20,"0","0"
"52024","Sydney",2021-10-20,"0","0"
"52025","Adelaide",2021-10-21,"0","0"
"52026","Brisbane",2021-10-21,"0","0"
"52027","Canberra",2021-10-21,"0","0"
"52028","Darwin",2021-10-21,"0","0"
"52029","Hobart",2021-10-21,"0","0"
"52030","Melbourne",2021-10-21,"0","0"
"52031","Perth",2021-10-21,"0","0"
"52032","Sydney",2021-10-21,"0","0"
"52033","Adelaide",2021-10-22,"0","0"
"52034","Brisbane",2021-10-22,"0","0"
"52035","Canberra",2021-10-22,"0","0"
"52036","Darwin",2021-10-22,"0","0"
"52037","Hobart",2021-10-22,"0","0"
"52038","Melbourne",2021-10-22,"0","0"
"52039","Perth",2021-10-22,"0","0"
"52040","Sydney",2021-10-22,"0","0"
"52041","Adelaide",2021-10-23,"0","0"
"52042","Brisbane",2021-10-23,"0","0"
"52043","Canberra",2021-10-23,"0","0"
"52044","Darwin",2021-10-23,"0","0"
"52045","Hobart",2021-10-23,"0","0"
"52046","Melbourne",2021-10-23,"0","0"
"52047","Perth",2021-10-23,"0","0"
"52048","Sydney",2021-10-23,"0","0"
"52049","Adelaide",2021-10-24,"0","0"
"52050","Brisbane",2021-10-24,"0","0"
"52051","Canberra",2021-10-24,"0","0"
"52052","Darwin",2021-10-24,"0","0"
"52053","Hobart",2021-10-24,"0","0"
"52054","Melbourne",2021-10-24,"0","0"
"52055","Perth",2021-10-24,"0","0"
"52056","Sydney",2021-10-24,"0","0"
"52057","Adelaide",2021-10-25,"0","0"
"52058","Brisbane",2021-10-25,"0","0"
"52059","Canberra",2021-10-25,"0","0"
"52060","Darwin",2021-10-25,"0","0"
"52061","Hobart",2021-10-25,"0","0"
"52062","Melbourne",2021-10-25,"0","0"
"52063","Perth",2021-10-25,"0","0"
"52064","Sydney",2021-10-25,"0","0"
"52065","Adelaide",2021-10-26,"0","0"
"52066","Brisbane",2021-10-26,"0","0"
"52067","Canberra",2021-10-26,"0","0"
"52068","Darwin",2021-10-26,"0","0"
"52069","Hobart",2021-10-26,"0","0"
"52070","Melbourne",2021-10-26,"0","0"
"52071","Perth",2021-10-26,"0","0"
"52072","Sydney",2021-10-26,"0","0"
"52073","Adelaide",2021-10-27,"0","0"
"52074","Brisbane",2021-10-27,"0","0"
"52075","Canberra",2021-10-27,"0","0"
"52076","Darwin",2021-10-27,"0","0"
"52077","Hobart",2021-10-27,"0","0"
"52078","Melbourne",2021-10-27,"0","0"
"52079","Perth",2021-10-27,"0","0"
"52080","Sydney",2021-10-27,"0","0"
"52081","Adelaide",2021-10-28,"0","0"
"52082","Brisbane",2021-10-28,"0","0"
"52083","Canberra",2021-10-28,"0","0"
"52084","Darwin",2021-10-28,"0","0"
"52085","Hobart",2021-10-28,"0","0"
"52086","Melbourne",2021-10-28,"0","0"
"52087","Perth",2021-10-28,"0","0"
"52088","Sydney",2021-10-28,"0","0"
"52089","Adelaide",2021-10-29,"0","0"
"52090","Brisbane",2021-10-29,"0","0"
"52091","Canberra",2021-10-29,"0","0"
"52092","Darwin",2021-10-29,"0","0"
"52093","Hobart",2021-10-29,"0","0"
"52094","Melbourne",2021-10-29,"0","0"
"52095","Perth",2021-10-29,"0","0"
"52096","Sydney",2021-10-29,"0","0"
"52097","Adelaide",2021-10-30,"0","0"
"52098","Brisbane",2021-10-30,"0","0"
"52099","Canberra",2021-10-30,"0","0"
"52100","Darwin",2021-10-30,"0","0"
"52101","Hobart",2021-10-30,"0","0"
"52102","Melbourne",2021-10-30,"0","0"
"52103","Perth",2021-10-30,"0","0"
"52104","Sydney",2021-10-30,"0","0"
"52105","Adelaide",2021-10-31,"0","0"
"52106","Brisbane",2021-10-31,"0","0"
"52107","Canberra",2021-10-31,"0","0"
"52108","Darwin",2021-10-31,"0","0"
"52109","Hobart",2021-10-31,"0","0"
"52110","Melbourne",2021-10-31,"0","0"
"52111","Perth",2021-10-31,"0","0"
"52112","Sydney",2021-10-31,"0","0"
"52113","Adelaide",2021-11-01,"0","0"
"52114","Brisbane",2021-11-01,"0","0"
"52115","Canberra",2021-11-01,"0","0"
"52116","Darwin",2021-11-01,"0","0"
"52117","Hobart",2021-11-01,"0","0"
"52118","Melbourne",2021-11-01,"0","0"
"52119","Perth",2021-11-01,"0","0"
"52120","Sydney",2021-11-01,"0","0"
"52121","Adelaide",2021-11-02,"0","0"
"52122","Brisbane",2021-11-02,"0","0"
"52123","Canberra",2021-11-02,"0","0"
"52124","Darwin",2021-11-02,"0","0"
"52125","Hobart",2021-11-02,"0","0"
"52126","Melbourne",2021-11-02,"0","0"
"52127","Perth",2021-11-02,"0","0"
"52128","Sydney",2021-11-02,"0","0"
"52129","Adelaide",2021-11-03,"0","0"
"52130","Brisbane",2021-11-03,"0","0"
"52131","Canberra",2021-11-03,"0","0"
"52132","Darwin",2021-11-03,"0","0"
"52133","Hobart",2021-11-03,"0","0"
"52134","Melbourne",2021-11-03,"0","0"
"52135","Perth",2021-11-03,"0","0"
"52136","Sydney",2021-11-03,"0","0"
"52137","Adelaide",2021-11-04,"0","0"
"52138","Brisbane",2021-11-04,"0","0"
"52139","Canberra",2021-11-04,"0","0"
"52140","Darwin",2021-11-04,"0","0"
"52141","Hobart",2021-11-04,"0","0"
"52142","Melbourne",2021-11-04,"0","0"
"52143","Perth",2021-11-04,"0","0"
"52144","Sydney",2021-11-04,"0","0"
"52145","Adelaide",2021-11-05,"0","0"
"52146","Brisbane",2021-11-05,"0","0"
"52147","Canberra",2021-11-05,"0","0"
"52148","Darwin",2021-11-05,"0","0"
"52149","Hobart",2021-11-05,"0","0"
"52150","Melbourne",2021-11-05,"0","0"
"52151","Perth",2021-11-05,"0","0"
"52152","Sydney",2021-11-05,"0","0"
"52153","Adelaide",2021-11-06,"0","0"
"52154","Brisbane",2021-11-06,"0","0"
"52155","Canberra",2021-11-06,"0","0"
"52156","Darwin",2021-11-06,"0","0"
"52157","Hobart",2021-11-06,"0","0"
"52158","Melbourne",2021-11-06,"0","0"
"52159","Perth",2021-11-06,"0","0"
"52160","Sydney",2021-11-06,"0","0"
"52161","Adelaide",2021-11-07,"0","0"
"52162","Brisbane",2021-11-07,"0","0"
"52163","Canberra",2021-11-07,"0","0"
"52164","Darwin",2021-11-07,"0","0"
"52165","Hobart",2021-11-07,"0","0"
"52166","Melbourne",2021-11-07,"0","0"
"52167","Perth",2021-11-07,"0","0"
"52168","Sydney",2021-11-07,"0","0"
"52169","Adelaide",2021-11-08,"0","0"
"52170","Brisbane",2021-11-08,"0","0"
"52171","Canberra",2021-11-08,"0","0"
"52172","Darwin",2021-11-08,"0","0"
"52173","Hobart",2021-11-08,"0","0"
"52174","Melbourne",2021-11-08,"0","0"
"52175","Perth",2021-11-08,"0","0"
"52176","Sydney",2021-11-08,"0","0"
"52177","Adelaide",2021-11-09,"0","0"
"52178","Brisbane",2021-11-09,"0","0"
"52179","Canberra",2021-11-09,"0","0"
"52180","Darwin",2021-11-09,"0","0"
"52181","Hobart",2021-11-09,"0","0"
"52182","Melbourne",2021-11-09,"0","0"
"52183","Perth",2021-11-09,"0","0"
"52184","Sydney",2021-11-09,"0","0"
"52185","Adelaide",2021-11-10,"0","0"
"52186","Brisbane",2021-11-10,"0","0"
"52187","Canberra",2021-11-10,"0","0"
"52188","Darwin",2021-11-10,"0","0"
"52189","Hobart",2021-11-10,"0","0"
"52190","Melbourne",2021-11-10,"0","0"
"52191","Perth",2021-11-10,"0","0"
"52192","Sydney",2021-11-10,"0","0"
"52193","Adelaide",2021-11-11,"0","0"
"52194","Brisbane",2021-11-11,"0","0"
"52195","Canberra",2021-11-11,"0","0"
"52196","Darwin",2021-11-11,"0","0"
"52197","Hobart",2021-11-11,"0","0"
"52198","Melbourne",2021-11-11,"0","0"
"52199","Perth",2021-11-11,"0","0"
"52200","Sydney",2021-11-11,"0","0"
"52201","Adelaide",2021-11-12,"0","0"
"52202","Brisbane",2021-11-12,"0","0"
"52203","Canberra",2021-11-12,"0","0"
"52204","Darwin",2021-11-12,"0","0"
"52205","Hobart",2021-11-12,"0","0"
"52206","Melbourne",2021-11-12,"0","0"
"52207","Perth",2021-11-12,"0","0"
"52208","Sydney",2021-11-12,"0","0"
"52209","Adelaide",2021-11-13,"0","0"
"52210","Brisbane",2021-11-13,"0","0"
"52211","Canberra",2021-11-13,"0","0"
"52212","Darwin",2021-11-13,"0","0"
"52213","Hobart",2021-11-13,"0","0"
"52214","Melbourne",2021-11-13,"0","0"
"52215","Perth",2021-11-13,"0","0"
"52216","Sydney",2021-11-13,"0","0"
"52217","Adelaide",2021-11-14,"0","0"
"52218","Brisbane",2021-11-14,"0","0"
"52219","Canberra",2021-11-14,"0","0"
"52220","Darwin",2021-11-14,"0","0"
"52221","Hobart",2021-11-14,"0","0"
"52222","Melbourne",2021-11-14,"0","0"
"52223","Perth",2021-11-14,"0","0"
"52224","Sydney",2021-11-14,"0","0"
"52225","Adelaide",2021-11-15,"0","0"
"52226","Brisbane",2021-11-15,"0","0"
"52227","Canberra",2021-11-15,"0","0"
"52228","Darwin",2021-11-15,"0","0"
"52229","Hobart",2021-11-15,"0","0"
"52230","Melbourne",2021-11-15,"0","0"
"52231","Perth",2021-11-15,"0","0"
"52232","Sydney",2021-11-15,"0","0"
"52233","Adelaide",2021-11-16,"0","0"
"52234","Brisbane",2021-11-16,"0","0"
"52235","Canberra",2021-11-16,"0","0"
"52236","Darwin",2021-11-16,"0","0"
"52237","Hobart",2021-11-16,"0","0"
"52238","Melbourne",2021-11-16,"0","0"
"52239","Perth",2021-11-16,"0","0"
"52240","Sydney",2021-11-16,"0","0"
"52241","Adelaide",2021-11-17,"0","0"
"52242","Brisbane",2021-11-17,"0","0"
"52243","Canberra",2021-11-17,"0","0"
"52244","Darwin",2021-11-17,"0","0"
"52245","Hobart",2021-11-17,"0","0"
"52246","Melbourne",2021-11-17,"0","0"
"52247","Perth",2021-11-17,"0","0"
"52248","Sydney",2021-11-17,"0","0"
"52249","Adelaide",2021-11-18,"0","0"
"52250","Brisbane",2021-11-18,"0","0"
"52251","Canberra",2021-11-18,"0","0"
"52252","Darwin",2021-11-18,"0","0"
"52253","Hobart",2021-11-18,"0","0"
"52254","Melbourne",2021-11-18,"0","0"
"52255","Perth",2021-11-18,"0","0"
"52256","Sydney",2021-11-18,"0","0"
"52257","Adelaide",2021-11-19,"0","0"
"52258","Brisbane",2021-11-19,"0","0"
"52259","Canberra",2021-11-19,"0","0"
"52260","Darwin",2021-11-19,"0","0"
"52261","Hobart",2021-11-19,"0","0"
"52262","Melbourne",2021-11-19,"0","0"
"52263","Perth",2021-11-19,"0","0"
"52264","Sydney",2021-11-19,"0","0"
"52265","Adelaide",2021-11-20,"0","0"
"52266","Brisbane",2021-11-20,"0","0"
"52267","Canberra",2021-11-20,"0","0"
"52268","Darwin",2021-11-20,"0","0"
"52269","Hobart",2021-11-20,"0","0"
"52270","Melbourne",2021-11-20,"0","0"
"52271","Perth",2021-11-20,"0","0"
"52272","Sydney",2021-11-20,"0","0"
"52273","Adelaide",2021-11-21,"0","0"
"52274","Brisbane",2021-11-21,"0","0"
"52275","Canberra",2021-11-21,"0","0"
"52276","Darwin",2021-11-21,"0","0"
"52277","Hobart",2021-11-21,"0","0"
"52278","Melbourne",2021-11-21,"0","0"
"52279","Perth",2021-11-21,"0","0"
"52280","Sydney",2021-11-21,"0","0"
"52281","Adelaide",2021-11-22,"0","0"
"52282","Brisbane",2021-11-22,"0","0"
"52283","Canberra",2021-11-22,"0","0"
"52284","Darwin",2021-11-22,"0","0"
"52285","Hobart",2021-11-22,"0","0"
"52286","Melbourne",2021-11-22,"0","0"
"52287","Perth",2021-11-22,"0","0"
"52288","Sydney",2021-11-22,"0","0"
"52289","Adelaide",2021-11-23,"0","0"
"52290","Brisbane",2021-11-23,"0","0"
"52291","Canberra",2021-11-23,"0","0"
"52292","Darwin",2021-11-23,"0","0"
"52293","Hobart",2021-11-23,"0","0"
"52294","Melbourne",2021-11-23,"0","0"
"52295","Perth",2021-11-23,"0","0"
"52296","Sydney",2021-11-23,"0","0"
"52297","Adelaide",2021-11-24,"0","0"
"52298","Brisbane",2021-11-24,"0","0"
"52299","Canberra",2021-11-24,"0","0"
"52300","Darwin",2021-11-24,"0","0"
"52301","Hobart",2021-11-24,"0","0"
"52302","Melbourne",2021-11-24,"0","0"
"52303","Perth",2021-11-24,"0","0"
"52304","Sydney",2021-11-24,"0","0"
"52305","Adelaide",2021-11-25,"0","0"
"52306","Brisbane",2021-11-25,"0","0"
"52307","Canberra",2021-11-25,"0","0"
"52308","Darwin",2021-11-25,"0","0"
"52309","Hobart",2021-11-25,"0","0"
"52310","Melbourne",2021-11-25,"0","0"
"52311","Perth",2021-11-25,"0","0"
"52312","Sydney",2021-11-25,"0","0"
"52313","Adelaide",2021-11-26,"0","0"
"52314","Brisbane",2021-11-26,"0","0"
"52315","Canberra",2021-11-26,"0","0"
"52316","Darwin",2021-11-26,"0","0"
"52317","Hobart",2021-11-26,"0","0"
"52318","Melbourne",2021-11-26,"0","0"
"52319","Perth",2021-11-26,"0","0"
"52320","Sydney",2021-11-26,"0","0"
"52321","Adelaide",2021-11-27,"0","0"
"52322","Brisbane",2021-11-27,"0","0"
"52323","Canberra",2021-11-27,"0","0"
"52324","Darwin",2021-11-27,"0","0"
"52325","Hobart",2021-11-27,"0","0"
"52326","Melbourne",2021-11-27,"0","0"
"52327","Perth",2021-11-27,"0","0"
"52328","Sydney",2021-11-27,"0","0"
"52329","Adelaide",2021-11-28,"0","0"
"52330","Brisbane",2021-11-28,"0","0"
"52331","Canberra",2021-11-28,"0","0"
"52332","Darwin",2021-11-28,"0","0"
"52333","Hobart",2021-11-28,"0","0"
"52334","Melbourne",2021-11-28,"0","0"
"52335","Perth",2021-11-28,"0","0"
"52336","Sydney",2021-11-28,"0","0"
"52337","Adelaide",2021-11-29,"0","0"
"52338","Brisbane",2021-11-29,"0","0"
"52339","Canberra",2021-11-29,"0","0"
"52340","Darwin",2021-11-29,"0","0"
"52341","Hobart",2021-11-29,"0","0"
"52342","Melbourne",2021-11-29,"0","0"
"52343","Perth",2021-11-29,"0","0"
"52344","Sydney",2021-11-29,"0","0"
"52345","Adelaide",2021-11-30,"0","0"
"52346","Brisbane",2021-11-30,"0","0"
"52347","Canberra",2021-11-30,"0","0"
"52348","Darwin",2021-11-30,"0","0"
"52349","Hobart",2021-11-30,"0","0"
"52350","Melbourne",2021-11-30,"0","0"
"52351","Perth",2021-11-30,"0","0"
"52352","Sydney",2021-11-30,"0","0"
"52353","Adelaide",2021-12-01,"0","0"
"52354","Brisbane",2021-12-01,"0","0"
"52355","Canberra",2021-12-01,"0","0"
"52356","Darwin",2021-12-01,"0","0"
"52357","Hobart",2021-12-01,"0","0"
"52358","Melbourne",2021-12-01,"0","0"
"52359","Perth",2021-12-01,"0","0"
"52360","Sydney",2021-12-01,"0","0"
"52361","Adelaide",2021-12-02,"0","0"
"52362","Brisbane",2021-12-02,"0","0"
"52363","Canberra",2021-12-02,"0","0"
"52364","Darwin",2021-12-02,"0","0"
"52365","Hobart",2021-12-02,"0","0"
"52366","Melbourne",2021-12-02,"0","0"
"52367","Perth",2021-12-02,"0","0"
"52368","Sydney",2021-12-02,"0","0"
"52369","Adelaide",2021-12-03,"0","0"
"52370","Brisbane",2021-12-03,"0","0"
"52371","Canberra",2021-12-03,"0","0"
"52372","Darwin",2021-12-03,"0","0"
"52373","Hobart",2021-12-03,"0","0"
"52374","Melbourne",2021-12-03,"0","0"
"52375","Perth",2021-12-03,"0","0"
"52376","Sydney",2021-12-03,"0","0"
"52377","Adelaide",2021-12-04,"0","0"
"52378","Brisbane",2021-12-04,"0","0"
"52379","Canberra",2021-12-04,"0","0"
"52380","Darwin",2021-12-04,"0","0"
"52381","Hobart",2021-12-04,"0","0"
"52382","Melbourne",2021-12-04,"0","0"
"52383","Perth",2021-12-04,"0","0"
"52384","Sydney",2021-12-04,"0","0"
"52385","Adelaide",2021-12-05,"0","0"
"52386","Brisbane",2021-12-05,"0","0"
"52387","Canberra",2021-12-05,"0","0"
"52388","Darwin",2021-12-05,"0","0"
"52389","Hobart",2021-12-05,"0","0"
"52390","Melbourne",2021-12-05,"0","0"
"52391","Perth",2021-12-05,"0","0"
"52392","Sydney",2021-12-05,"0","0"
